"Cycle";"Block";"Population";"Treatment";"Plates_nbr";"Replicate";"Env";"Pop_type";"Sex_struct";"Day";"Total_assay";"Total_assay_2";"Tot_per_worm";"Fec_today";"Total_fec";"Herm_alive_today";"Herm_dead";"Herm_killed";"Male_alive_today";"Male_dead";"Male_killed";"Herm_alive_yesterday";"Male_alive_yesterday";"Fec_yesterday";"Herm_mortality";"Male_mortality";"Trt_3";"Trt_6";"Rep2"
4;"1";"AD3";"M";14;"I";"Ancestral";"Evolved";"Dioecious";"4";1790;1790;NA;176;880;5;0;0;5;0;0;5;5;176;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD3 1 I"
4;"1";"AD3";"M";14;"I";"Ancestral";"Evolved";"Dioecious";"5";1790;1790;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD3 1 I"
4;"1";"AD3";"M";14;"K";"Ancestral";"Evolved";"Dioecious";"3";1916;1916;NA;199,6;998;5;0;0;5;0;0;5;5;199,6;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD3 1 K"
4;"1";"AD3";"M";14;"K";"Ancestral";"Evolved";"Dioecious";"4";1916;1916;NA;183,6;918;5;0;0;5;0;0;5;5;183,6;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD3 1 K"
4;"1";"AD3";"M";14;"K";"Ancestral";"Evolved";"Dioecious";"5";1916;1916;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD3 1 K"
4;"1";"AD4";"M";20;"A";"Ancestral";"Evolved";"Dioecious";"3";1936;1936;NA;160,4;802;5;0;0;5;0;0;5;5;160,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 A"
4;"1";"AD4";"M";20;"A";"Ancestral";"Evolved";"Dioecious";"4";1936;1936;NA;226,8;1134;5;0;0;5;0;0;5;5;226,8;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 A"
4;"1";"AD4";"M";20;"A";"Ancestral";"Evolved";"Dioecious";"5";1936;1936;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 A"
4;"1";"AD4";"M";20;"B";"Ancestral";"Evolved";"Dioecious";"3";2196;2196;NA;181,2;906;5;0;0;5;0;0;5;5;181,2;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 B"
4;"1";"AD4";"M";20;"B";"Ancestral";"Evolved";"Dioecious";"4";2196;2196;NA;258;1290;5;0;0;4;0;0;5;5;258;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 B"
4;"1";"AD4";"M";20;"B";"Ancestral";"Evolved";"Dioecious";"5";2196;2196;NA;NA;NA;4;0;0;4;0;0;5;4;NA;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 B"
4;"1";"AD4";"M";20;"C";"Ancestral";"Evolved";"Dioecious";"3";1808;1808;NA;162,8;814;5;0;0;5;0;0;5;5;162,8;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 C"
4;"1";"AD4";"M";20;"C";"Ancestral";"Evolved";"Dioecious";"4";1808;1808;NA;248,5;994;4;1;0;5;0;0;5;5;198,8;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 C"
4;"1";"AD4";"M";20;"C";"Ancestral";"Evolved";"Dioecious";"5";1808;1808;NA;NA;NA;4;0;0;5;0;0;4;5;NA;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 C"
4;"1";"AD4";"M";20;"D";"Ancestral";"Evolved";"Dioecious";"3";2010;2010;NA;138,333333333333;830;6;0;0;4;0;0;6;4;138,333333333333;0;25;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 D"
4;"1";"AD4";"M";20;"D";"Ancestral";"Evolved";"Dioecious";"4";2010;2010;NA;196,666666666667;1180;6;0;0;3;0;0;6;4;196,666666666667;0;25;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 D"
4;"1";"AD4";"M";20;"D";"Ancestral";"Evolved";"Dioecious";"5";2010;2010;NA;NA;NA;6;0;0;3;0;0;6;3;NA;0;25;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 D"
4;"1";"AD4";"M";20;"E";"Ancestral";"Evolved";"Dioecious";"3";1850;1850;NA;182,8;914;5;0;0;5;0;0;5;5;182,8;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 E"
4;"1";"AD4";"M";20;"E";"Ancestral";"Evolved";"Dioecious";"4";1850;1850;NA;187,2;936;5;0;0;5;0;0;5;5;187,2;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 E"
4;"1";"AD4";"M";20;"E";"Ancestral";"Evolved";"Dioecious";"5";1850;1850;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 E"
4;"1";"AD4";"M";20;"F";"Ancestral";"Evolved";"Dioecious";"3";2378;2378;NA;168;1008;6;0;0;4;0;0;6;4;168;16,6666666666667;25;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 F"
4;"1";"AD4";"M";20;"F";"Ancestral";"Evolved";"Dioecious";"4";2378;2378;NA;228,333333333333;1370;6;0;0;4;0;0;6;4;228,333333333333;16,6666666666667;25;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 F"
4;"1";"AD4";"M";20;"F";"Ancestral";"Evolved";"Dioecious";"5";2378;2378;NA;NA;NA;5;0;0;3;0;0;6;4;NA;16,6666666666667;25;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 F"
4;"1";"AD4";"M";20;"G";"Ancestral";"Evolved";"Dioecious";"3";2104;2104;NA;186,4;932;5;0;0;5;0;0;5;5;186,4;0;40;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 G"
4;"1";"AD4";"M";20;"G";"Ancestral";"Evolved";"Dioecious";"4";2104;2104;NA;234,4;1172;5;0;0;4;0;0;5;5;234,4;0;40;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 G"
4;"1";"AD4";"M";20;"G";"Ancestral";"Evolved";"Dioecious";"5";2104;2104;NA;NA;NA;5;0;0;3;0;0;5;4;NA;0;40;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 G"
4;"1";"AD4";"M";20;"H";"Ancestral";"Evolved";"Dioecious";"3";2228;2228;NA;139,6;698;5;0;0;4;0;0;5;5;139,6;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 H"
4;"1";"AD4";"M";20;"H";"Ancestral";"Evolved";"Dioecious";"4";2228;2228;NA;306;1530;5;0;0;4;0;0;5;4;306;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 H"
4;"1";"AD4";"M";20;"H";"Ancestral";"Evolved";"Dioecious";"5";2228;2228;NA;NA;NA;5;0;0;4;0;0;5;4;NA;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 H"
4;"1";"AD4";"M";20;"I";"Ancestral";"Evolved";"Dioecious";"3";1744;1744;NA;168,8;844;5;0;0;4;0;0;5;5;168,8;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 I"
4;"1";"AD4";"M";20;"I";"Ancestral";"Evolved";"Dioecious";"4";1744;1744;NA;225;900;4;1;0;4;0;0;5;4;180;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 I"
4;"1";"AD4";"M";20;"I";"Ancestral";"Evolved";"Dioecious";"5";1744;1744;NA;NA;NA;4;0;0;4;0;0;4;4;NA;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 I"
4;"1";"AD4";"M";20;"K";"Ancestral";"Evolved";"Dioecious";"3";2409;2409;NA;201,4;1007;5;0;0;4;0;0;5;5;201,4;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 K"
4;"1";"AD4";"M";20;"K";"Ancestral";"Evolved";"Dioecious";"4";2409;2409;NA;280,4;1402;5;0;0;4;0;0;5;4;280,4;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 K"
4;"1";"AD4";"M";20;"K";"Ancestral";"Evolved";"Dioecious";"5";2409;2409;NA;NA;NA;4;0;0;4;0;0;5;4;NA;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD4 1 K"
4;"1";"AD5";"M";21;"A";"Ancestral";"Evolved";"Dioecious";"3";2120;2120;NA;140,333333333333;842;6;0;0;4;0;0;6;4;140,333333333333;16,6666666666667;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 A"
4;"1";"AD5";"M";21;"A";"Ancestral";"Evolved";"Dioecious";"4";2120;2120;NA;213;1278;6;0;0;4;0;0;6;4;213;16,6666666666667;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 A"
4;"1";"AD5";"M";21;"A";"Ancestral";"Evolved";"Dioecious";"5";2120;2120;NA;NA;NA;5;0;0;4;0;0;6;4;NA;16,6666666666667;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 A"
4;"1";"AD5";"M";21;"B";"Ancestral";"Evolved";"Dioecious";"3";2598;2598;NA;191,2;956;5;0;0;5;0;0;5;5;191,2;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 B"
4;"1";"AD5";"M";21;"B";"Ancestral";"Evolved";"Dioecious";"4";2598;2598;NA;328,4;1642;5;0;0;5;0;0;5;5;328,4;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 B"
4;"1";"AD5";"M";21;"B";"Ancestral";"Evolved";"Dioecious";"5";2598;2598;NA;NA;NA;5;0;0;4;0;0;5;5;NA;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 B"
4;"1";"AD5";"M";21;"C";"Ancestral";"Evolved";"Dioecious";"3";1992;1992;NA;174,4;872;5;0;0;5;0;0;5;5;174,4;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 C"
4;"1";"AD5";"M";21;"C";"Ancestral";"Evolved";"Dioecious";"4";1992;1992;NA;224;1120;5;0;0;5;0;0;5;5;224;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 C"
4;"1";"AD5";"M";21;"C";"Ancestral";"Evolved";"Dioecious";"5";1992;1992;NA;NA;NA;5;0;0;4;0;0;5;5;NA;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 C"
4;"1";"AD5";"M";21;"D";"Ancestral";"Evolved";"Dioecious";"3";2395;2395;NA;221,8;1109;5;0;0;5;0;0;5;5;221,8;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 D"
4;"1";"AD5";"M";21;"D";"Ancestral";"Evolved";"Dioecious";"4";2395;2395;NA;257,2;1286;5;0;0;5;0;0;5;5;257,2;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 D"
4;"1";"AD5";"M";21;"D";"Ancestral";"Evolved";"Dioecious";"5";2395;2395;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 D"
4;"1";"AD5";"M";21;"E";"Ancestral";"Evolved";"Dioecious";"3";1763;1763;NA;158,75;635;4;1;0;4;0;0;5;5;127;40;20;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 E"
4;"1";"AD5";"M";21;"E";"Ancestral";"Evolved";"Dioecious";"4";1763;1763;NA;282;1128;4;0;0;4;0;0;4;4;282;40;20;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 E"
4;"1";"AD5";"M";21;"E";"Ancestral";"Evolved";"Dioecious";"5";1763;1763;NA;NA;NA;3;0;0;4;0;0;4;4;NA;40;20;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 E"
4;"1";"AD5";"M";21;"F";"Ancestral";"Evolved";"Dioecious";"3";1974;1974;NA;168,4;842;5;0;0;5;0;0;5;5;168,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 F"
4;"1";"AD5";"M";21;"F";"Ancestral";"Evolved";"Dioecious";"4";1974;1974;NA;226,4;1132;5;0;0;5;0;0;5;5;226,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 F"
4;"1";"AD5";"M";21;"F";"Ancestral";"Evolved";"Dioecious";"5";1974;1974;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 F"
4;"1";"AD5";"M";21;"G";"Ancestral";"Evolved";"Dioecious";"3";2496;2496;NA;184,4;922;5;0;0;5;0;0;5;5;184,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 G"
4;"1";"AD5";"M";21;"G";"Ancestral";"Evolved";"Dioecious";"4";2496;2496;NA;314,8;1574;5;0;0;5;0;0;5;5;314,8;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 G"
4;"1";"AD5";"M";21;"G";"Ancestral";"Evolved";"Dioecious";"5";2496;2496;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 G"
4;"1";"AD5";"M";21;"H";"Ancestral";"Evolved";"Dioecious";"3";1542;1542;NA;168;840;5;0;0;5;0;0;5;5;168;40;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 H"
4;"1";"AD5";"M";21;"H";"Ancestral";"Evolved";"Dioecious";"4";1542;1542;NA;140,4;702;5;0;0;5;0;0;5;5;140,4;40;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 H"
4;"1";"AD5";"M";21;"H";"Ancestral";"Evolved";"Dioecious";"5";1542;1542;NA;NA;NA;3;0;0;5;0;0;5;5;NA;40;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 H"
4;"1";"AD5";"M";21;"I";"Ancestral";"Evolved";"Dioecious";"3";1714;1714;NA;108,8;544;5;0;0;5;0;0;5;5;108,8;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 I"
4;"1";"AD5";"M";21;"I";"Ancestral";"Evolved";"Dioecious";"4";1714;1714;NA;234;1170;5;0;0;5;0;0;5;5;234;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 I"
4;"1";"AD5";"M";21;"I";"Ancestral";"Evolved";"Dioecious";"5";1714;1714;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 I"
4;"1";"AD5";"M";21;"K";"Ancestral";"Evolved";"Dioecious";"3";1746;1746;NA;132,4;662;5;0;0;5;0;0;5;5;132,4;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 K"
4;"1";"AD5";"M";21;"K";"Ancestral";"Evolved";"Dioecious";"4";1746;1746;NA;216,8;1084;5;0;0;5;0;0;5;5;216,8;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 K"
4;"1";"AD5";"M";21;"K";"Ancestral";"Evolved";"Dioecious";"5";1746;1746;NA;NA;NA;5;0;0;4;0;0;5;5;NA;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD5 1 K"
4;"1";"AD6";"M";30;"A";"Ancestral";"Evolved";"Dioecious";"3";1540;1540;NA;125,6;628;5;0;0;5;0;0;5;5;125,6;40;40;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 A"
4;"1";"AD6";"M";30;"A";"Ancestral";"Evolved";"Dioecious";"4";1540;1540;NA;228;912;4;0;0;5;0;0;5;5;182,4;40;40;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 A"
4;"1";"AD6";"M";30;"A";"Ancestral";"Evolved";"Dioecious";"5";1540;1540;NA;NA;NA;3;0;0;3;0;0;4;5;NA;40;40;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 A"
4;"1";"AD6";"M";30;"B";"Ancestral";"Evolved";"Dioecious";"3";1920;1920;NA;169,6;848;5;0;0;5;0;0;5;5;169,6;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 B"
4;"1";"AD6";"M";30;"B";"Ancestral";"Evolved";"Dioecious";"4";1920;1920;NA;214,4;1072;5;0;0;5;0;0;5;5;214,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 B"
4;"1";"AD6";"M";30;"B";"Ancestral";"Evolved";"Dioecious";"5";1920;1920;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 B"
4;"1";"AD6";"M";30;"C";"Ancestral";"Evolved";"Dioecious";"3";1838;1838;NA;160;800;5;0;0;5;0;0;5;5;160;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 C"
4;"1";"AD6";"M";30;"C";"Ancestral";"Evolved";"Dioecious";"4";1838;1838;NA;207,6;1038;5;0;0;5;0;0;5;5;207,6;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 C"
4;"1";"AD6";"M";30;"C";"Ancestral";"Evolved";"Dioecious";"5";1838;1838;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 C"
4;"1";"AD6";"M";30;"D";"Ancestral";"Evolved";"Dioecious";"3";1704;1704;NA;149,6;748;5;0;0;5;0;0;5;5;149,6;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 D"
4;"1";"AD6";"M";30;"D";"Ancestral";"Evolved";"Dioecious";"4";1704;1704;NA;239;956;4;1;0;5;0;0;5;5;191,2;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 D"
4;"1";"AD6";"M";30;"D";"Ancestral";"Evolved";"Dioecious";"5";1704;1704;NA;NA;NA;4;0;0;5;0;0;4;5;NA;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 D"
4;"1";"AD6";"M";30;"E";"Ancestral";"Evolved";"Dioecious";"3";2415;2415;NA;167,8;839;5;0;0;5;0;0;5;5;167,8;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 E"
4;"1";"AD6";"M";30;"E";"Ancestral";"Evolved";"Dioecious";"4";2415;2415;NA;315,2;1576;5;0;0;4;0;0;5;5;315,2;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 E"
4;"1";"AD6";"M";30;"E";"Ancestral";"Evolved";"Dioecious";"5";2415;2415;NA;NA;NA;5;0;0;4;0;0;5;4;NA;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 E"
4;"1";"AD6";"M";30;"F";"Ancestral";"Evolved";"Dioecious";"3";2338;2338;NA;146;876;6;0;0;4;0;0;6;4;146;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 F"
4;"1";"AD6";"M";30;"F";"Ancestral";"Evolved";"Dioecious";"4";2338;2338;NA;243,666666666667;1462;6;0;0;4;0;0;6;4;243,666666666667;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 F"
4;"1";"AD6";"M";30;"F";"Ancestral";"Evolved";"Dioecious";"5";2338;2338;NA;NA;NA;6;0;0;4;0;0;6;4;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 F"
4;"1";"AD6";"M";30;"G";"Ancestral";"Evolved";"Dioecious";"3";2020;2020;NA;160,4;802;5;0;0;5;0;0;5;5;160,4;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 G"
4;"1";"AD6";"M";30;"G";"Ancestral";"Evolved";"Dioecious";"4";2020;2020;NA;243,6;1218;5;0;0;5;0;0;5;5;243,6;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 G"
4;"1";"AD6";"M";30;"G";"Ancestral";"Evolved";"Dioecious";"5";2020;2020;NA;NA;NA;5;0;0;4;0;0;5;5;NA;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 G"
4;"1";"AD6";"M";30;"H";"Ancestral";"Evolved";"Dioecious";"3";1814;1814;NA;165,6;828;5;0;0;4;0;0;5;5;165,6;0;60;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 H"
4;"1";"AD6";"M";30;"H";"Ancestral";"Evolved";"Dioecious";"4";1814;1814;NA;197,2;986;5;0;0;3;0;0;5;4;197,2;0;60;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 H"
4;"1";"AD6";"M";30;"H";"Ancestral";"Evolved";"Dioecious";"5";1814;1814;NA;NA;NA;5;0;0;2;0;0;5;3;NA;0;60;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 H"
4;"1";"AD6";"M";30;"I";"Ancestral";"Evolved";"Dioecious";"3";1654;1654;NA;128,4;642;5;0;0;5;0;0;5;5;128,4;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 I"
4;"1";"AD6";"M";30;"I";"Ancestral";"Evolved";"Dioecious";"4";1654;1654;NA;202,4;1012;5;0;0;5;0;0;5;5;202,4;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 I"
4;"1";"AD6";"M";30;"I";"Ancestral";"Evolved";"Dioecious";"5";1654;1654;NA;NA;NA;5;0;0;4;0;0;5;5;NA;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 I"
4;"1";"AD6";"M";30;"K";"Ancestral";"Evolved";"Dioecious";"3";1790;1790;NA;187,5;750;4;1;0;5;0;0;5;5;150;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 K"
4;"1";"AD6";"M";30;"K";"Ancestral";"Evolved";"Dioecious";"4";1790;1790;NA;260;1040;4;0;0;5;0;0;4;5;260;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 K"
4;"1";"AD6";"M";30;"K";"Ancestral";"Evolved";"Dioecious";"5";1790;1790;NA;NA;NA;4;0;0;4;0;0;4;5;NA;20;20;"M_Dioecious";"M_Dioecious_Evolved";"AD6 1 K"
4;"1";"AD7";"M";22;"A";"Ancestral";"Evolved";"Dioecious";"3";1714;1714;NA;205,6;1028;5;0;0;5;0;0;5;5;205,6;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 A"
4;"1";"AD7";"M";22;"A";"Ancestral";"Evolved";"Dioecious";"4";1714;1714;NA;137,2;686;5;0;0;5;0;0;5;5;137,2;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 A"
4;"1";"AD7";"M";22;"A";"Ancestral";"Evolved";"Dioecious";"5";1714;1714;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 A"
4;"1";"AD7";"M";22;"B";"Ancestral";"Evolved";"Dioecious";"3";1886;1886;NA;195,2;976;5;0;0;5;0;0;5;5;195,2;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 B"
4;"1";"AD7";"M";22;"B";"Ancestral";"Evolved";"Dioecious";"4";1886;1886;NA;182;910;5;0;0;5;0;0;5;5;182;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 B"
4;"1";"AD7";"M";22;"B";"Ancestral";"Evolved";"Dioecious";"5";1886;1886;NA;NA;NA;5;0;0;4;0;0;5;5;NA;0;20;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 B"
4;"1";"AD7";"M";22;"C";"Ancestral";"Evolved";"Dioecious";"3";1830;1830;NA;193,6;968;5;0;0;5;0;0;5;5;193,6;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 C"
4;"1";"AD7";"M";22;"C";"Ancestral";"Evolved";"Dioecious";"4";1830;1830;NA;215,5;862;4;0;0;5;0;0;5;5;172,4;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 C"
4;"1";"AD7";"M";22;"C";"Ancestral";"Evolved";"Dioecious";"5";1830;1830;NA;NA;NA;4;0;0;5;0;0;4;5;NA;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 C"
4;"1";"AD7";"M";22;"D";"Ancestral";"Evolved";"Dioecious";"3";2106;2106;NA;228,4;1142;5;0;0;5;0;0;5;5;228,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 D"
4;"1";"AD7";"M";22;"D";"Ancestral";"Evolved";"Dioecious";"4";2106;2106;NA;192,8;964;5;0;0;5;0;0;5;5;192,8;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 D"
4;"1";"AD7";"M";22;"D";"Ancestral";"Evolved";"Dioecious";"5";2106;2106;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 D"
4;"1";"AD7";"M";22;"E";"Ancestral";"Evolved";"Dioecious";"3";2216;2216;NA;203,6;1018;5;0;0;5;0;0;5;5;203,6;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 E"
4;"1";"AD7";"M";22;"E";"Ancestral";"Evolved";"Dioecious";"4";2216;2216;NA;239,6;1198;5;0;0;5;0;0;5;5;239,6;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 E"
4;"1";"AD7";"M";22;"E";"Ancestral";"Evolved";"Dioecious";"5";2216;2216;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 E"
4;"1";"AD7";"M";22;"F";"Ancestral";"Evolved";"Dioecious";"3";2086;2086;NA;194,4;972;5;0;0;5;0;0;5;5;194,4;0;40;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 F"
4;"1";"AD7";"M";22;"F";"Ancestral";"Evolved";"Dioecious";"4";2086;2086;NA;222,8;1114;5;0;0;5;0;0;5;5;222,8;0;40;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 F"
4;"1";"AD7";"M";22;"F";"Ancestral";"Evolved";"Dioecious";"5";2086;2086;NA;NA;NA;5;0;0;3;0;0;5;5;NA;0;40;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 F"
4;"1";"AD7";"M";22;"G";"Ancestral";"Evolved";"Dioecious";"3";1730;1730;NA;178,4;892;5;0;0;5;0;0;5;5;178,4;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 G"
4;"1";"AD7";"M";22;"G";"Ancestral";"Evolved";"Dioecious";"4";1730;1730;NA;209,5;838;4;1;0;5;0;0;5;5;167,6;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 G"
4;"1";"AD7";"M";22;"G";"Ancestral";"Evolved";"Dioecious";"5";1730;1730;NA;NA;NA;4;0;0;5;0;0;4;5;NA;20;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 G"
4;"1";"AD7";"M";22;"H";"Ancestral";"Evolved";"Dioecious";"3";1903;1903;NA;202,2;1011;5;0;0;5;0;0;5;5;202,2;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 H"
4;"1";"AD7";"M";22;"H";"Ancestral";"Evolved";"Dioecious";"4";1903;1903;NA;178,4;892;5;0;0;5;0;0;5;5;178,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 H"
4;"1";"AD7";"M";22;"H";"Ancestral";"Evolved";"Dioecious";"5";1903;1903;NA;NA;NA;5;0;0;5;0;0;5;5;NA;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 H"
4;"1";"AD7";"M";22;"I";"Ancestral";"Evolved";"Dioecious";"3";2113;2113;NA;207,4;1037;5;0;0;5;0;0;5;5;207,4;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 I"
4;"1";"AD7";"M";22;"I";"Ancestral";"Evolved";"Dioecious";"4";2113;2113;NA;215,2;1076;5;0;0;5;0;0;5;5;215,2;0;0;"M_Dioecious";"M_Dioecious_Evolved";"AD7 1 I"
